a,b
-7.035438510170713,-14.070877020341426
8.310167737884264,16.620335475768528
7.599761489903891,15.199522979807782
3.2149081634576326,6.429816326915265
-0.286752097955965,-0.57350419591193
-4.578391787429754,-9.156783574859508
0.7000010835325572,1.4000021670651144
-6.460684720930566,-12.921369441861131
3.176048328152355,6.35209665630471
-7.018155118784337,-14.036310237568674
3.8432236385066396,7.686447277013279
-3.1388028702487425,-6.277605740497485
-3.051651648992129,-6.103303297984258
-7.756736012853422,-15.513472025706845
-7.403318532509999,-14.806637065019999
-2.4391398877494375,-4.878279775498875
-4.968417334650573,-9.936834669301145
-1.981237799590902,-3.962475599181804
-9.305644485671698,-18.611288971343395
-2.8971494762464616,-5.794298952492923
-1.4654985891557875,-2.930997178311575
-4.412967367989722,-8.825934735979445
-8.690676584388779,-17.381353168777558
0.7831497939309564,1.5662995878619128
0.4862825252060414,0.9725650504120829
3.93193675906263,7.86387351812526
-7.4354625346378445,-14.870925069275689
-8.328195276989334,-16.656390553978667
-5.036825363925985,-10.07365072785197
7.789251502582516,15.578503005165032
-0.8600462592014697,-1.7200925184029394
6.098180195769384,12.196360391538768
6.387952882752671,12.775905765505343
-0.16863261578448707,-0.33726523156897414
1.6952923173589962,3.3905846347179924
8.403737250971403,16.807474501942806
-9.559478012686558,-19.118956025373116
9.843144963511158,19.686289927022315
-7.432590545942874,-14.865181091885749
6.983853265260915,13.96770653052183
-8.341761000762595,-16.68352200152519
-5.798251010054134,-11.596502020108268
5.335397025310353,10.670794050620707
-9.07429497228722,-18.14858994457444
2.2844551472953114,4.568910294590623
2.5606616528481183,5.121323305696237
5.491083458021265,10.98216691604253
-7.91282622815995,-15.8256524563199
2.649616592020653,5.299233184041306
6.329043049980857,12.658086099961714
-6.694990560640561,-13.389981121281123
1.31916538334748,2.63833076669496
-6.675483285489747,-13.350966570979494
5.846019012886554,11.692038025773108
5.513421771024449,11.026843542048898
-8.744263397631194,-17.488526795262388
3.3232716997070177,6.6465433994140355
6.6792487923460335,13.358497584692067
-4.508045175662845,-9.01609035132569
-0.24486822513804896,-0.4897364502760979
-4.2598790661434816,-8.519758132286963
6.657641287508554,13.315282575017108
9.682192644051629,19.364385288103257
-8.513539758490534,-17.02707951698107
5.636701092389856,11.273402184779712
-3.191573755518828,-6.383147511037656
-4.961832396921217,-9.923664793842434
4.273160955278389,8.546321910556777
6.69796352766771,13.39592705533542
5.023101813511763,10.046203627023527
-5.429666351796627,-10.859332703593253
3.8985629085992386,7.797125817198477
0.9469710140734104,1.8939420281468209
9.449109488602968,18.898218977205936
4.033841880324365,8.06768376064873
-7.798229621379511,-15.596459242759021
-1.1834506778059186,-2.3669013556118372
7.052481648932268,14.104963297864536
-2.0277326732363354,-4.055465346472671
-3.623663892062514,-7.247327784125028
-5.545060948826892,-11.090121897653784
8.781203205156906,17.562406410313812
-8.286893094494623,-16.573786188989246
1.6580107860278286,3.316021572055657
-6.511955508914628,-13.023911017829256
-9.528174943504755,-19.05634988700951
7.277966696224322,14.555933392448644
1.5984506033384722,3.1969012066769444
1.3323117050047983,2.6646234100095967
-6.2280456509048365,-12.456091301809673
7.3361985671057965,14.672397134211593
7.067268474749294,14.134536949498589
9.569146021516794,19.138292043033587
8.375723540539106,16.75144708107821
3.1809825843954247,6.361965168790849
-7.615184716803878,-15.230369433607756
6.575573441594898,13.151146883189796
-4.414911756544524,-8.829823513089048
-1.5163279326903805,-3.032655865380761
9.739268323183282,19.478536646366564
-3.6269341521248695,-7.253868304249739
-4.98854449449444,-9.97708898898888
-7.800746921236379,-15.601493842472758
5.785842466466825,11.57168493293365
-0.9676492147428206,-1.9352984294856412
4.766051692761648,9.532103385523296
6.021626085775008,12.043252171550016
-7.722438928606183,-15.444877857212367
9.462800355118006,18.92560071023601
5.742482302844357,11.484964605688713
9.144202941411837,18.288405882823675
6.084902253496871,12.169804506993742
4.225714906718032,8.451429813436064
7.443821521534144,14.887643043068287
-5.75418577151259,-11.50837154302518
2.7811137826889265,5.562227565377853
-4.230085077626362,-8.460170155252724
-2.2674418351494747,-4.5348836702989495
2.1514138542824934,4.302827708564987
3.982805392272491,7.965610784544982
-0.6040453147020681,-1.2080906294041363
-6.257160598597786,-12.514321197195573
2.32908015971436,4.65816031942872
2.2615891603789855,4.523178320757971
-3.661140136848071,-7.322280273696142
5.344564751104111,10.689129502208221
-4.804159641764754,-9.608319283529507
7.6528966816914625,15.305793363382925
3.744289347420919,7.488578694841838
0.7877527027113977,1.5755054054227955
-6.965858742984732,-13.931717485969465
-2.9224252445469467,-5.8448504890938935
-4.94989211371178,-9.89978422742356
4.781948875834228,9.563897751668456
-3.605449962426073,-7.210899924852146
-5.3993730309908035,-10.798746061981607
-0.9939405671987487,-1.9878811343974974
6.155398038392018,12.310796076784037
7.873994787021893,15.747989574043785
-6.117096469048075,-12.23419293809615
-8.370142215001534,-16.74028443000307
-5.04878429999491,-10.09756859998982
3.0318666620277224,6.063733324055445
5.510541758490458,11.021083516980916
9.513274743535906,19.02654948707181
-3.9147795709657096,-7.829559141931419
-1.728312498536404,-3.456624997072808
8.245468744905256,16.490937489810513
-9.292768079350358,-18.585536158700716
-7.718463373593796,-15.436926747187592
8.57270743146573,17.14541486293146
-2.4464334265907635,-4.892866853181527
-8.755483344092106,-17.51096668818421
0.46836614332516646,0.9367322866503329
-8.97305969363063,-17.94611938726126
-8.619450405300972,-17.238900810601944
2.899102246659627,5.798204493319254
9.424220806743591,18.848441613487182
-4.911845253352389,-9.823690506704779
-1.8193769170866538,-3.6387538341733077
4.849628077788333,9.699256155576666
3.231244685195678,6.462489370391356
9.904322962174984,19.808645924349968
-5.026038744349557,-10.052077488699114
-5.542676402133544,-11.085352804267089
-6.844293415468858,-13.688586830937716
0.7420728073668705,1.484145614733741
-8.693222299061002,-17.386444598122004
7.969375221576275,15.93875044315255
-1.2983046118163521,-2.5966092236327043
6.941655174739925,13.88331034947985
1.7677169615892083,3.5354339231784166
7.174131102745751,14.348262205491501
-3.476485131946836,-6.952970263893672
2.934703269651134,5.869406539302268
3.5649930060274553,7.129986012054911
-0.4948753581702352,-0.9897507163404704
-2.088844344663978,-4.177688689327956
0.8443354617944703,1.6886709235889406
-5.179480260865907,-10.358960521731815
4.47428147895106,8.94856295790212
4.549605911436851,9.099211822873702
-7.731520606748115,-15.46304121349623
-9.447472822643356,-18.89494564528671
-8.10044962709948,-16.20089925419896
-8.986495852206097,-17.972991704412195
-7.254983388547935,-14.50996677709587
4.429247504030222,8.858495008060444
-7.249808928600694,-14.499617857201388
-4.410385859302243,-8.820771718604487
4.1812680189140075,8.362536037828015
7.807191792880531,15.614383585761061
7.1935220616387205,14.387044123277441
-9.172105715600376,-18.34421143120075
7.887618592875711,15.775237185751422
5.115443355475563,10.230886710951125
3.3687976575532232,6.7375953151064465
-2.116957847435261,-4.233915694870522
2.063889993607372,4.127779987214744
7.566897205687425,15.13379441137485
4.652833407447902,9.305666814895805
-3.508026811151246,-7.016053622302492
-3.2153777825230634,-6.430755565046127
-1.0649375411784696,-2.1298750823569392
-1.4635708420162512,-2.9271416840325024
-4.887745117116515,-9.77549023423303
9.205102091253039,18.410204182506078
-4.907530865673193,-9.815061731346386
-0.45503181380597546,-0.9100636276119509
0.3742167674589787,0.7484335349179574
-9.461118844821122,-18.922237689642245
8.719338842637633,17.438677685275266
-2.7423554206569767,-5.484710841313953
7.956399517603842,15.912799035207684
1.1401943472289933,2.2803886944579865
3.960725388428269,7.921450776856538
-3.9364651121088645,-7.872930224217729
4.174822831669031,8.349645663338062
-8.905608541758273,-17.811217083516546
-0.9116308625640546,-1.8232617251281091
3.750903239918795,7.50180647983759
-6.015072245982081,-12.030144491964162
-9.429587581502547,-18.859175163005094
-7.289364905278688,-14.578729810557377
8.621583985599813,17.243167971199625
-2.0522828671798727,-4.1045657343597455
0.8278714953221549,1.6557429906443097
7.689562886544454,15.379125773088909
1.3096444164294994,2.6192888328589987
8.540379215314356,17.080758430628713
1.1152682504351255,2.230536500870251
-3.7635879377978787,-7.527175875595757
-5.574564313965538,-11.149128627931075
1.6968232159210732,3.3936464318421464
0.13362963231900338,0.26725926463800675
-3.1592851170880536,-6.318570234176107
-2.891670856299071,-5.783341712598142
4.234398591074488,8.468797182148975
-7.778856876063918,-15.557713752127835
6.615987096192278,13.231974192384556
-8.730345585602368,-17.460691171204736
6.009053689280176,12.018107378560352
5.282914428700252,10.565828857400504
-9.767610140144443,-19.535220280288886
9.462282049537457,18.924564099074914
9.47279258141111,18.94558516282222
-0.31987004372540895,-0.6397400874508179
6.921098358147564,13.842196716295128
9.975687272012873,19.951374544025747
4.449364209079359,8.898728418158719
4.305977046380175,8.61195409276035
1.7035973786673573,3.4071947573347146
-5.001777766264306,-10.003555532528612
7.0147245709618,14.0294491419236
-8.814874538371376,-17.62974907674275
-4.051000356322092,-8.102000712644184
9.903541805760074,19.80708361152015
9.500374140631827,19.000748281263654
1.6033138763282455,3.206627752656491
-3.966869260937253,-7.933738521874506
-5.577755853004332,-11.155511706008664
9.391275851175422,18.782551702350844
9.856401699634642,19.712803399269283
9.53176285196912,19.06352570393824
-1.9576729349562054,-3.915345869912411
8.529698843488404,17.05939768697681
-4.596486518803986,-9.192973037607972
-3.250783265017585,-6.50156653003517
-8.18822422772514,-16.37644845545028
3.824431650342568,7.648863300685136
9.032943810467476,18.06588762093495
-1.898853132735919,-3.797706265471838
-9.03577415688831,-18.07154831377662
-0.6890218932743526,-1.3780437865487052
3.3933929321545193,6.786785864309039
3.0517584100145996,6.103516820029199
6.992330304548432,13.984660609096863
-5.728868975119649,-11.457737950239299
8.520020701825295,17.04004140365059
-1.580401128603297,-3.160802257206594
-4.279920799089538,-8.559841598179077
-9.11272715721343,-18.22545431442686
-3.357369283088845,-6.71473856617769
3.3961480005796307,6.7922960011592615
5.147202045673826,10.294404091347651
-4.633948199532735,-9.26789639906547
-4.313432112857763,-8.626864225715526
-9.927938748451368,-19.855877496902735
7.586445255404236,15.172890510808472
-6.622802385030888,-13.245604770061776
1.0950109667697738,2.1900219335395477
1.1208596922722798,2.2417193845445595
5.47489408763874,10.94978817527748
2.8744185136035014,5.748837027207003
6.301584030338155,12.60316806067631
1.2982847568901335,2.596569513780267
9.038913432571821,18.077826865143642
3.4657704116157895,6.931540823231579
-1.5620222018101177,-3.1240444036202355
-3.270233365230826,-6.540466730461652
-1.8306341286285956,-3.6612682572571913
-9.67347048876826,-19.34694097753652
7.678028069435008,15.356056138870017
4.9324462761733034,9.864892552346607
9.323100535931097,18.646201071862194
2.487291151284733,4.974582302569466
-4.724198627312233,-9.448397254624465
7.736586650203762,15.473173300407524
-5.930761232237698,-11.861522464475396
8.732661314435326,17.465322628870652
-9.730080138465269,-19.460160276930537
-0.7801047809774264,-1.5602095619548528
2.582501476576615,5.16500295315323
8.156100395328366,16.312200790656732
7.234557746517915,14.46911549303583
5.907518740467415,11.81503748093483
9.33373682226853,18.66747364453706
-0.16140845279482896,-0.3228169055896579
9.749845263901094,19.499690527802187
0.24584942075349048,0.49169884150698095
-5.4599563596894685,-10.919912719378937
-3.2601025402075585,-6.520205080415117
9.822575599638835,19.64515119927767
0.5773484424835083,1.1546968849670165
2.5900191352172452,5.1800382704344905
2.546281873665645,5.09256374733129
-8.05818512586579,-16.11637025173158
6.0493981378275095,12.098796275655019
-7.771006038445904,-15.542012076891808
-2.521787914720555,-5.04357582944111
-3.5967467398484025,-7.193493479696805
-0.9072122603231048,-1.8144245206462095
9.218074378580823,18.436148757161646
3.8352810148439875,7.670562029687975
-1.5331008910364865,-3.066201782072973
-4.929212078188243,-9.858424156376486
3.0293655339018493,6.0587310678036985
0.7314988884014433,1.4629977768028866
-3.3012844710829414,-6.602568942165883
8.05126589918472,16.10253179836944
-3.208266772363433,-6.416533544726866
8.9162457122911,17.8324914245822
-7.192797770647299,-14.385595541294599
-3.2157920467460643,-6.431584093492129
-0.8559572320752693,-1.7119144641505386
7.884482728257559,15.768965456515119
-3.6710945370467645,-7.342189074093529
5.795101823975177,11.590203647950354
-0.48242161693455365,-0.9648432338691073
-9.352848956667144,-18.705697913334287
-6.268198252755182,-12.536396505510364
1.428341416306484,2.856682832612968
-0.03973533273431151,-0.07947066546862303
5.067490062178422,10.134980124356844
7.965841946462767,15.931683892925534
1.5860314085166838,3.1720628170333676
-2.116900278761438,-4.233800557522876
9.766499450168137,19.532998900336274
3.3311375267843513,6.6622750535687025
9.727279913512,19.454559827024
-0.9953284702655729,-1.9906569405311458
5.720656569147501,11.441313138295001
8.520969133653878,17.041938267307756
7.939903732306227,15.879807464612455
-7.487268266533076,-14.974536533066152
2.185153858770363,4.370307717540726
-1.2860469557076435,-2.572093911415287
-6.066022851902604,-12.132045703805208
4.8516728236197775,9.703345647239555
-7.8540200820834505,-15.708040164166901
5.873575544210205,11.74715108842041
-9.84503013171425,-19.6900602634285
-4.000339523442483,-8.000679046884965
5.310915447839992,10.621830895679985
-5.246392208708639,-10.492784417417278
-2.827320070047808,-5.654640140095616
8.199618345530872,16.399236691061745
2.008808886066575,4.01761777213315
1.9904335930328365,3.980867186065673
-0.5293799491363931,-1.0587598982727862
-4.551008340214533,-9.102016680429067
5.658722956685613,11.317445913371227
-9.543403405661932,-19.086806811323864
1.86239462777805,3.7247892555561
-6.863594480482829,-13.727188960965657
-8.441127350920388,-16.882254701840775
7.103602538342695,14.20720507668539
-8.934496374916183,-17.868992749832366
7.104688017082577,14.209376034165153
3.6006952733263304,7.201390546652661
-3.3696284904597356,-6.739256980919471
-4.79627681194841,-9.59255362389682
2.0662706488768627,4.1325412977537255
1.0572474809146133,2.1144949618292266
-8.203863008451435,-16.40772601690287
2.3974456413117764,4.794891282623553
7.562743660672673,15.125487321345346
1.4993717237986637,2.9987434475973274
-0.6737316297886871,-1.3474632595773741
-0.22983464849545143,-0.45966929699090286
8.078990537083051,16.157981074166102
6.349737200293653,12.699474400587306
-4.852501261663376,-9.705002523326751
0.46914814203260846,0.9382962840652169
-9.572639563505206,-19.14527912701041
-0.2263746482508644,-0.4527492965017288
-7.290067136625737,-14.580134273251474
9.656351712580946,19.312703425161892
1.4577711206166768,2.9155422412333536
-2.516837051071265,-5.03367410214253
7.000525182925731,14.001050365851462
6.842508392636944,13.685016785273888
-6.7520309276589945,-13.504061855317989
-0.014585273950043387,-0.029170547900086774
-4.765726954604787,-9.531453909209574
-4.628475259238689,-9.256950518477378
-0.34702429661614254,-0.6940485932322851
-6.41191389692181,-12.82382779384362
8.624194686554581,17.248389373109163
8.089273160865716,16.17854632173143
5.908003753997619,11.816007507995238
2.4018924742698307,4.803784948539661
-8.126164410042255,-16.25232882008451
0.6694824810650815,1.338964962130163
8.870635683819089,17.741271367638177
8.488981619577608,16.977963239155216
6.122500365656407,12.245000731312814
-9.675306995904801,-19.350613991809603
-1.9749633180784478,-3.9499266361568957
-0.9976396846353808,-1.9952793692707615
-6.145958092024745,-12.29191618404949
9.567075461134603,19.134150922269207
-1.5864097200188674,-3.1728194400377348
5.013813540154837,10.027627080309674
1.1548513916779175,2.309702783355835
8.788385880888331,17.576771761776662
-9.608471528243491,-19.216943056486983
1.8995323770467287,3.7990647540934575
-1.3858144535710633,-2.7716289071421265
1.9985383423779357,3.9970766847558714
0.8409311409446829,1.6818622818893658
-4.286152235232638,-8.572304470465276
4.855032817696102,9.710065635392205
1.1258500504603024,2.251700100920605
1.170451229512608,2.340902459025216
4.468950013244072,8.937900026488144
8.95909101642642,17.91818203285284
2.2543047227104633,4.508609445420927
-6.3467464661687885,-12.693492932337577
2.555799540949831,5.111599081899662
2.738381070521074,5.476762141042148
-2.3530363819490274,-4.706072763898055
-9.596021291656731,-19.192042583313462
4.678234679809329,9.356469359618657
0.15393731734035399,0.30787463468070797
7.721612395022266,15.443224790044532
-1.0073158034194147,-2.0146316068388295
-6.33263154260177,-12.66526308520354
5.73090853892236,11.46181707784472
-7.093758450582173,-14.187516901164345
-9.103875657118577,-18.207751314237154
-0.7520292575461767,-1.5040585150923533
-8.730628847836826,-17.461257695673652
-1.2125802806442127,-2.4251605612884255
4.670496644682512,9.340993289365024
-6.618855657860645,-13.23771131572129
8.217425824862339,16.434851649724678
0.023648422697299054,0.04729684539459811
-6.442659253630043,-12.885318507260086
7.571910160607789,15.143820321215578
-7.316884417887564,-14.633768835775127
-9.091643988857426,-18.18328797771485
5.932108111017813,11.864216222035626
-3.003434696718184,-6.006869393436368
0.22692877924122712,0.45385755848245424
-8.080195473031377,-16.160390946062755
5.977082931788047,11.954165863576094
-2.339156186587765,-4.67831237317553
0.5016175282747284,1.0032350565494568
8.742755290400979,17.485510580801957
-3.3795704703448726,-6.759140940689745
8.46477976367406,16.92955952734812
9.19282130845789,18.38564261691578
3.8983090268307805,7.796618053661561
9.397653121223332,18.795306242446664
2.8670954953042145,5.734190990608429
0.027206759642620426,0.05441351928524085
4.009581223086887,8.019162446173773
9.842182540003833,19.684365080007666
8.418230812322609,16.836461624645217
-1.3009541011577674,-2.601908202315535
-1.6432356941921853,-3.2864713883843706
7.281061270984097,14.562122541968193
-7.448961249332415,-14.89792249866483
-4.80595664765999,-9.61191329531998
5.144624479725756,10.289248959451513
3.2164824406542003,6.432964881308401
-5.48932688862128,-10.97865377724256
-8.146717635515511,-16.293435271031022
-3.538451182991283,-7.076902365982566
-0.4521821550752989,-0.9043643101505978
-5.832907606025463,-11.665815212050926
2.9267474275436456,5.853494855087291
3.2075417274918223,6.415083454983645
4.3479940250815154,8.695988050163031
0.3751803739932651,0.7503607479865302
4.108342384573708,8.216684769147417
9.733204770004598,19.466409540009195
2.3171160070833796,4.634232014166759
-8.894635444628872,-17.789270889257743
-0.07544795365044976,-0.15089590730089952
-3.561625974874014,-7.123251949748028
7.793467389549583,15.586934779099167
-9.53148198010678,-19.06296396021356
5.689089856701715,11.37817971340343
0.9475971391537623,1.8951942783075246
-4.646641151290931,-9.293282302581861
-8.546743685428481,-17.093487370856963
-5.561536067447697,-11.123072134895393
8.208362108923257,16.416724217846514
4.751086747316698,9.502173494633396
9.35303555003825,18.7060711000765
-0.7068753715451415,-1.413750743090283
-6.938375770715563,-13.876751541431126
-8.255270178359826,-16.510540356719652
2.413065497233335,4.82613099446667
-5.1929074023108,-10.3858148046216
-3.2667417606013665,-6.533483521202733
-9.889333890363224,-19.778667780726447
1.9812923374242999,3.9625846748485998
-9.756419227586694,-19.512838455173387
4.77839888360219,9.55679776720438
-1.4238889862022681,-2.8477779724045362
-0.8250165735590098,-1.6500331471180196
-8.045144842215208,-16.090289684430417
-8.03140735217964,-16.06281470435928
-9.630182556824739,-19.260365113649478
9.420994050583012,18.841988101166024
0.8931252686597837,1.7862505373195674
2.4547372893633224,4.909474578726645
-1.969539571520242,-3.939079143040484
-3.816442552983048,-7.632885105966096
0.579842230075192,1.159684460150384
4.431103739733903,8.862207479467806
-2.7438587579462155,-5.487717515892431
8.099084104600632,16.198168209201263
-5.792282088635758,-11.584564177271517
-0.5448846980144602,-1.0897693960289203
1.1907847792777275,2.381569558555455
-4.558488363336184,-9.116976726672368
8.128124578689476,16.256249157378953
9.280198963930754,18.56039792786151
1.0449044141822768,2.0898088283645535
-6.521163845835119,-13.042327691670238
-4.502317757136849,-9.004635514273698
3.904417108973451,7.808834217946902
9.577232478548318,19.154464957096636
2.866996095774388,5.733992191548776
7.3505947546398716,14.701189509279743
9.834999062491036,19.669998124982072
-0.8259758800925638,-1.6519517601851277
-1.2079375242997124,-2.4158750485994247
-6.0046639937897055,-12.009327987579411
8.85324551937321,17.70649103874642
-6.2454094509324065,-12.490818901864813
-6.824647753477027,-13.649295506954054
-4.38105492376109,-8.76210984752218
2.5792634956233567,5.158526991246713
-5.559684019117319,-11.119368038234638
0.054248605837909025,0.10849721167581805
4.7382247693961705,9.476449538792341
-0.8993674560723406,-1.7987349121446812
-7.863602803320724,-15.727205606641448
-5.488643751129844,-10.977287502259689
-0.15234333953026713,-0.30468667906053426
-0.44379732101404734,-0.8875946420280947
4.345729596539684,8.691459193079368
-7.586283528982481,-15.172567057964962
-5.9504596721705365,-11.900919344341073
-4.914106984484892,-9.828213968969784
-3.350870334322429,-6.701740668644858
-2.2569522654548857,-4.513904530909771
-8.113836076464002,-16.227672152928005
-2.81575080079401,-5.63150160158802
-2.604890998238645,-5.20978199647729
-5.262535929664249,-10.525071859328499
9.765100306028522,19.530200612057044
5.530839902546081,11.061679805092162
0.6296180504829927,1.2592361009659854
9.155676726235484,18.311353452470968
-1.2785615570672846,-2.557123114134569
3.6065471808421528,7.2130943616843055
-8.51379935471434,-17.02759870942868
1.9356053729913505,3.871210745982701
9.934680171282047,19.869360342564093
9.98591878611759,19.97183757223518
-8.747579937417436,-17.495159874834872
-8.635831906329333,-17.271663812658666
5.99582890768599,11.99165781537198
3.025817623972337,6.051635247944674
0.5585852563802156,1.1171705127604312
5.506943345947047,11.013886691894093
3.2281052357086466,6.456210471417293
8.796437533275526,17.592875066551052
1.1316785966569824,2.263357193313965
8.51470038283123,17.02940076566246
8.237671281235833,16.475342562471667
-1.391865370116248,-2.783730740232496
8.028921406768895,16.05784281353779
-7.847249304780419,-15.694498609560839
-3.509262196247094,-7.018524392494188
-0.9695578220327548,-1.9391156440655095
-3.322048937032882,-6.644097874065764
-1.2024849715200592,-2.4049699430401184
-5.8599843927440975,-11.719968785488195
-4.298061678571868,-8.596123357143735
-3.3155513645864936,-6.631102729172987
-7.751684878680183,-15.503369757360366
2.9760551785431506,5.952110357086301
-4.664102804589117,-9.328205609178234
2.2385718007043316,4.477143601408663
-3.626358123330724,-7.252716246661448
6.97877179991735,13.9575435998347
4.687893997792127,9.375787995584254
6.931008766477163,13.862017532954326
6.057669364620196,12.115338729240392
-1.9798837833293437,-3.9597675666586873
8.902482090794283,17.804964181588566
4.979364250982448,9.958728501964895
-4.422102379288204,-8.844204758576408
4.264674620568567,8.529349241137133
-4.87820456887367,-9.75640913774734
-3.2913606680034473,-6.582721336006895
0.7815116758892948,1.5630233517785896
6.083619091076976,12.167238182153952
4.154775706539644,8.309551413079287
-0.8217628608205718,-1.6435257216411436
-4.513055554231535,-9.02611110846307
0.5904682551520413,1.1809365103040825
7.92396705499468,15.84793410998936
-1.5777435754586566,-3.1554871509173132
9.893751855046077,19.787503710092153
0.37466890745646,0.74933781491292
6.102984846964052,12.205969693928104
5.960056091879707,11.920112183759414
4.264008738976013,8.528017477952027
3.669411950488337,7.338823900976674
7.157829829145509,14.315659658291018
-8.242898938894303,-16.485797877788606
9.840793734922737,19.681587469845475
0.10094940034218425,0.2018988006843685
4.8854272337000175,9.770854467400035
-7.748295259809068,-15.496590519618136
-2.0511888041415904,-4.102377608283181
-9.54083906283614,-19.08167812567228
7.071697344056972,14.143394688113943
-8.296969876016911,-16.593939752033823
-8.271792631020581,-16.543585262041162
5.553113297432905,11.10622659486581
-3.9658350046471424,-7.931670009294285
3.7034641731308646,7.406928346261729
2.0191318756852397,4.038263751370479
9.02112378364069,18.04224756728138
4.576852714139978,9.153705428279956
-6.143540720738252,-12.287081441476504
6.77714113205321,13.55428226410642
-9.141795384467065,-18.28359076893413
-1.4545135213430633,-2.9090270426861267
5.32390820990784,10.64781641981568
6.0771728327789205,12.154345665557841
9.285346322154766,18.57069264430953
3.837220733748188,7.674441467496376
6.449159113572364,12.898318227144728
2.396170947588786,4.792341895177572
6.701906247143402,13.403812494286804
-9.550321389911554,-19.100642779823108
-2.8678283719973034,-5.735656743994607
1.0906186213176063,2.1812372426352127
-6.8483009574855425,-13.696601914971085
9.49648544493649,18.99297088987298
-1.895927794709067,-3.791855589418134
-7.200379482484567,-14.400758964969134
2.9035380415572565,5.807076083114513
5.834232740185552,11.668465480371104
-9.452590212037391,-18.905180424074782
-5.805414533211318,-11.610829066422635
-6.46979979705649,-12.93959959411298
-5.0900542876585835,-10.180108575317167
5.996649493532791,11.993298987065582
5.444903289290245,10.88980657858049
-0.5196148488272812,-1.0392296976545623
-6.0579443909338515,-12.115888781867703
6.785900574609986,13.571801149219972
-0.5475882438638475,-1.095176487727695
9.779054965509168,19.558109931018336
